"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.969306007E1,-8.112116903E-2,7.827335503E-4,7.161179092E-4
6.969558074E1,-7.883958519E-2,1.432235818E-3,7.161179092E-4
6.969807611E1,-7.762385160E-2,3.280819161E-3,3.164241789E-4
6.970057069E1,-7.229460031E-2,2.981049009E-3,-4.829632526E-4
6.970305234E1,-6.933020800E-2,4.163476173E-3,1.765313908E-3
6.970551955E1,-6.666558236E-2,4.546516109E-3,1.365620177E-3
6.970805540E1,-6.171937287E-2,4.379977006E-3,3.097626381E-3
6.971053810E1,-5.957101658E-2,6.495022681E-3,2.031776356E-3
6.971301450E1,-5.660662428E-2,7.677450310E-3,3.747128649E-3
6.971553566E1,-5.300937966E-2,6.828100886E-3,2.148353728E-3
6.971801035E1,-4.872932658E-2,7.077909540E-3,3.347434802E-3
6.972053062E1,-4.499885067E-2,6.111983210E-3,2.281585010E-3
6.972302598E1,-4.286715016E-2,6.761485245E-3,2.281585010E-3
6.972549497E1,-3.872032836E-2,6.195252761E-3,2.015122445E-3
6.972801572E1,-3.552277759E-2,5.096094683E-3,2.814509906E-3
6.973048488E1,-3.352431208E-2,5.612365901E-3,1.881891279E-3
6.973300555E1,-2.937748842E-2,5.312595516E-3,3.330780964E-5
6.973550148E1,-2.792859823E-2,4.230091814E-3,6.994639989E-4
6.973799517E1,-2.619659156E-2,3.014356829E-3,-8.326952229E-5
6.974051312E1,-2.231623232E-2,3.130934201E-3,2.431470202E-3
6.974298061E1,-2.060087956E-2,1.665390446E-4,2.431470202E-3
6.974548032E1,-1.875229739E-2,-9.159647743E-4,5.828866852E-4
6.974797552E1,-1.715352200E-2,-1.199081191E-3,-4.829632526E-4
6.975045013E1,-1.368950959E-2,-2.831163816E-3,-6.661561929E-5
6.975294008E1,-1.397262607E-2,-4.163476173E-3,-1.998468651E-4
6.975543516E1,-1.517170761E-2,-4.679747391E-3,5.995405954E-4
6.975795526E1,-1.304000709E-2,-5.362557247E-3,1.382274088E-3
6.976045086E1,-1.104153879E-2,-6.578292232E-3,-1.998468651E-4
6.976292014E1,-1.105819270E-2,-8.310298435E-3,1.798621728E-3
6.976541770E1,-1.039203629E-2,-9.126340039E-3,1.532159280E-3
6.976791396E1,-1.054192148E-2,-9.659265168E-3,7.494257297E-4
6.977043031E1,-9.875766002E-3,-1.045865193E-2,-4.996171629E-5
6.977292596E1,-1.107484661E-2,-1.017553546E-2,7.494257297E-4
6.977542018E1,-1.054192148E-2,-1.005895808E-2,-1.249042805E-3
6.977789239E1,-1.189088821E-2,-1.099157706E-2,-7.161179092E-4
6.978038486E1,-1.282350626E-2,-9.909073822E-3,-1.781967818E-3
6.978287961E1,-1.280685235E-2,-8.976454847E-3,-2.314892830E-3
6.978537530E1,-1.467209030E-2,-9.093032219E-3,-2.181661548E-3
6.978789605E1,-1.628751867E-2,-8.959800936E-3,-3.364088712E-3
6.979037017E1,-1.467209030E-2,-8.177067153E-3,-3.364088712E-3
6.979286659E1,-1.760317758E-2,-7.477603387E-3,-3.230857430E-3
6.979538002E1,-1.785298623E-2,-5.479134619E-3,-4.829632584E-3
6.979787546E1,-1.798621751E-2,-4.280053545E-3,-4.313361365E-3
6.980036993E1,-1.905206777E-2,-4.396630917E-3,-3.380742623E-3
6.980283982E1,-1.811944880E-2,-4.413284827E-3,-4.180130083E-3
6.980533506E1,-1.928522252E-2,-1.715352177E-3,-1.931853010E-3
6.980785516E1,-1.890218258E-2,-1.998468535E-3,-2.997702919E-3
6.981035032E1,-1.768644713E-2,-1.732006087E-3,-3.264165251E-3
6.981284486E1,-1.916864514E-2,-2.664624713E-3,-2.331546741E-3
6.981531471E1,-1.690371335E-2,-2.947741188E-3,-2.065084176E-3
6.981780975E1,-1.703694463E-2,-3.880359931E-3,-2.981049009E-3
6.982033001E1,-1.555474754E-2,-2.431470202E-3,-4.579823930E-3
6.982282525E1,-1.502182242E-2,-2.165007638E-3,-4.979517311E-3
6.982529473E1,-1.435566600E-2,-1.898545190E-3,-4.846286494E-3
6.982780922E1,-1.395597216E-2,-2.031776356E-3,-3.130934201E-3
6.983028472E1,-1.383939479E-2,-4.313361365E-3,-4.846286494E-3
6.983280503E1,-1.343970094E-2,-3.380742623E-3,-4.046898801E-3
6.983530068E1,-1.330646966E-2,-3.780436469E-3,-4.846286494E-3
6.983778745E1,-1.235719770E-2,-2.864471637E-3,-5.629019812E-3
6.984029339E1,-1.385604870E-2,-5.512442440E-3,-4.296707455E-3
6.984275990E1,-1.383939479E-2,-3.247511340E-3,-5.495788530E-3
6.984528013E1,-1.382274088E-2,-2.048430266E-3,-5.629019812E-3
6.984777532E1,-1.635413431E-2,-2.165007638E-3,-4.313361365E-3
6.985024745E1,-1.650401950E-2,-3.097626381E-3,-4.046898801E-3
6.985272161E1,-1.836925745E-2,-2.947741188E-3,-5.629019812E-3
6.985523936E1,-1.943510771E-2,-2.931087278E-3,-3.114280291E-3
6.985775478E1,-2.196650021E-2,-1.299004536E-3,-1.665390446E-3
6.986025059E1,-2.411485463E-2,-2.098391997E-3,-3.380742623E-3
6.986271942E1,-2.691270970E-2,-2.331546741E-3,-8.660030435E-4
6.986520501E1,-2.931087278E-2,-1.648736536E-3,-1.398927998E-3
6.986770933E1,-3.117611073E-2,-2.997702977E-4,-1.931853010E-3
6.987020497E1,-3.399062157E-2,-1.215735101E-3,-2.981049009E-3
6.987272548E1,-3.465677425E-2,-2.264931099E-3,-1.132465550E-3
6.987519439E1,-3.612231836E-2,-1.981814625E-3,-3.330780892E-4
6.987769041E1,-3.598908707E-2,-2.514739521E-3,1.132465550E-3
6.988021038E1,-3.572262451E-2,-2.115045907E-3,-6.661561929E-5
6.988270493E1,-3.560604900E-2,-3.980283160E-3,5.995405954E-4
6.988519936E1,-3.493989259E-2,-3.464012174E-3,4.663093423E-4
6.988767783E1,-3.560604900E-2,-3.314126981E-3,9.992342675E-4
6.989014780E1,-3.493989259E-2,-4.796324763E-3,1.931853010E-3
6.989268528E1,-3.254172951E-2,-4.812978674E-3,1.398927998E-3
6.989515427E1,-3.147587925E-2,-4.296707455E-3,1.998468651E-4
6.989767494E1,-3.041003086E-2,-5.895482376E-3,9.992342675E-4
6.990015704E1,-2.774540521E-2,-6.062021479E-3,-5.828866852E-4
6.990265834E1,-2.706259489E-2,-5.395865068E-3,7.327718195E-4
6.990513425E1,-2.546382137E-2,-5.812212825E-3,-5.828866852E-4
6.990765476E1,-2.519735880E-2,-4.213437904E-3,3.330780892E-4
6.991015008E1,-2.213303931E-2,-5.562404171E-3,-4.996171629E-5
6.991261973E1,-2.186657675E-2,-5.179364234E-3,-1.249042805E-3
6.991514019E1,-2.213303931E-2,-5.029479042E-3,-7.161179092E-4
6.991761716E1,-2.078407258E-2,-3.847052110E-3,-2.181661548E-3
6.992012974E1,-2.011791617E-2,-3.847052110E-3,-2.314892830E-3
6.992262522E1,-2.076741867E-2,-2.914433368E-3,-1.532159280E-3
6.992509421E1,-2.038437873E-2,-3.713820828E-3,-1.132465550E-3
6.992761525E1,-2.051761001E-2,-3.447358264E-3,-4.046898801E-3
6.993008416E1,-2.078407258E-2,-3.713820828E-3,-3.247511340E-3
6.993260024E1,-2.156680636E-2,-1.698698266E-3,-2.065084176E-3
6.993510011E1,-2.194984630E-2,-2.331546712E-4,-3.797090380E-3
6.993756907E1,-2.276588790E-2,-8.993108640E-4,-1.398927998E-3
6.994008986E1,-2.168338373E-2,-9.992343257E-5,-3.264165251E-3
6.994255906E1,-2.368185297E-2,9.825803572E-4,-2.731240354E-3
6.994507952E1,-2.554709092E-2,4.663093423E-4,-2.065084176E-3
6.994757468E1,-2.528062835E-2,1.382274088E-3,-3.130934201E-3
6.995004543E1,-2.714586444E-2,1.931853010E-3,-2.731240354E-3
6.995256536E1,-2.767878957E-2,1.548813190E-3,-3.264165251E-3
6.995503391E1,-2.927756496E-2,1.682044356E-3,-2.864471637E-3
6.995755454E1,-3.167572618E-2,3.047664650E-3,-3.397396533E-3
6.996005006E1,-3.247511387E-2,3.047664650E-3,-2.481431933E-3
6.996254193E1,-3.434035182E-2,3.080972470E-3,-7.494257297E-4
6.996504022E1,-3.555608541E-2,3.464012174E-3,-3.663859097E-3
6.996750592E1,-3.715486079E-2,2.281585010E-3,-2.331546741E-3
6.997002956E1,-3.875363618E-2,2.831163816E-3,-1.815275638E-3
6.997252516E1,-3.902009875E-2,3.097626381E-3,-2.081738086E-3
6.997500734E1,-3.875363618E-2,2.964395098E-3,-1.682044356E-3
6.997751470E1,-4.196783900E-2,2.464778023E-3,-2.165007609E-4
6.997998976E1,-4.223430157E-2,2.598009072E-3,-6.161945057E-4
6.998250433E1,-4.196783900E-2,3.130934201E-3,-2.598009072E-3
6.998499981E1,-4.343338311E-2,2.747894265E-3,4.996171629E-5
6.998749155E1,-4.303368926E-2,2.747894265E-3,-7.494257297E-4
6.998998952E1,-4.183460772E-2,2.864471637E-3,-2.864471637E-3
6.999245880E1,-4.263399541E-2,2.864471637E-3,-1.282350626E-3
6.999497939E1,-4.156814516E-2,1.648736536E-3,-2.198315458E-3
6.999747463E1,-4.008594900E-2,3.530627815E-3,4.330015217E-4
6.999996930E1,-3.928656131E-2,3.780436469E-3,-1.682044356E-3
7.000246470E1,-3.713820875E-2,4.563170020E-3,-1.548813190E-3
7.000493377E1,-3.742132336E-2,3.763782559E-3,-1.415581908E-3
7.000745416E1,-3.555608541E-2,2.148353728E-3,-3.130934201E-3
7.000994976E1,-3.354096413E-2,4.796324763E-3,-3.280819161E-3
7.001242539E1,-3.274157643E-2,3.713820828E-3,-2.614662983E-3
7.001493914E1,-3.114280291E-2,3.980283160E-3,-2.081738086E-3
7.001740883E1,-2.832829207E-2,4.346669186E-3,-2.747894265E-3
7.001990321E1,-2.817840688E-2,6.078675389E-3,-3.280819161E-3
7.002240232E1,-2.539720573E-2,3.264165251E-3,-3.414050443E-3
7.002490533E1,-2.526397444E-2,3.930321429E-3,-1.815275638E-3
7.002739117E1,-2.271592617E-2,3.647205187E-3,-2.614662983E-3
7.002990907E1,-2.231623232E-2,3.897013841E-3,-3.414050443E-3
7.003240452E1,-2.100057341E-2,2.564701252E-3,-3.530627815E-3
7.003489976E1,-2.153349854E-2,2.431470202E-3,-2.081738086E-3
7.003735138E1,-1.991806924E-2,3.080972470E-3,-3.014356829E-3
7.003988889E1,-2.031776309E-2,2.697932534E-3,-2.214969369E-3
7.004238474E1,-2.033441700E-2,2.015122445E-3,-4.463246558E-3
7.004483986E1,-2.020118572E-2,2.414816292E-3,-2.747894265E-3
7.004734971E1,-1.806948707E-2,7.993874606E-4,-3.130934201E-3
7.004986790E1,-1.928522252E-2,-2.498085669E-4,-1.682044356E-3
7.005236399E1,-1.741998456E-2,-5.329249543E-4,-2.464778023E-3
7.005485927E1,-1.928522252E-2,-9.159647743E-4,-4.829632526E-4
7.005733823E1,-1.793625578E-2,-1.332312386E-4,-1.815275638E-3
7.005984983E1,-1.781967841E-2,-5.329249543E-4,-1.665390446E-3
7.006233795E1,-1.755321585E-2,-7.993874606E-4,-1.532159280E-3
7.006483884E1,-1.903541386E-2,-2.797855996E-3,-2.731240354E-3
7.006733473E1,-1.835260354E-2,-1.182427281E-3,-1.015888178E-3
7.006980328E1,-1.863572001E-2,-3.730474738E-3,-2.198315458E-3
7.007232464E1,-1.781967841E-2,-2.264931099E-3,-1.265696716E-3
7.007481862E1,-1.903541386E-2,-3.980283160E-3,1.648736536E-3
7.007733042E1,-1.876895130E-2,-3.713820828E-3,3.330780892E-4
7.007980955E1,-1.956833899E-2,-3.980283160E-3,2.048430266E-3
7.008227940E1,-2.023449354E-2,-3.713820828E-3,5.995405954E-4
7.008479868E1,-1.983480155E-2,-3.713820828E-3,1.382274088E-3
7.008726987E1,-2.038437873E-2,-3.963629249E-3,9.825803572E-4
7.008978867E1,-1.996803097E-2,-3.430704353E-3,1.515505370E-3
7.009228456E1,-2.050095610E-2,-3.563935636E-3,1.515505370E-3
7.009479071E1,-2.183326893E-2,-3.147588111E-3,1.648736536E-3
7.009727455E1,-2.183326893E-2,-2.481431933E-3,1.648736536E-3
7.009974286E1,-2.196650021E-2,-3.014356829E-3,2.981049009E-3
7.010226361E1,-2.476435713E-2,-2.464778023E-3,2.714586444E-3
7.010475889E1,-2.369850688E-2,-1.665390446E-3,2.181661548E-3
7.010722861E1,-2.503081970E-2,-1.265696716E-3,1.249042805E-3
7.010974936E1,-2.503081970E-2,-2.198315458E-3,7.161179092E-4
7.011224990E1,-2.529728226E-2,-1.931853010E-3,-1.998468651E-4
7.011473797E1,-2.489758842E-2,-1.132465550E-3,-5.995405954E-4
7.011723423E1,-2.689605579E-2,-1.132465550E-3,-1.532159280E-3
7.011970334E1,-2.689605579E-2,-1.265696716E-3,-1.532159280E-3
7.012222369E1,-2.558039874E-2,-1.665390446E-3,-2.198315458E-3
7.012469545E1,-2.691270970E-2,-1.532159280E-3,-2.864471637E-3
7.012718841E1,-2.651301585E-2,-2.081738086E-3,-4.313361365E-3
7.012970924E1,-2.729574963E-2,-4.663093423E-4,-2.997702919E-3
7.013217816E1,-2.584685944E-2,-2.614662983E-3,-5.495788530E-3
7.013469928E1,-2.677947842E-2,-1.665390446E-3,-4.313361365E-3
7.013721559E1,-2.746228874E-2,-3.813744290E-3,-6.428407039E-3
7.013968845E1,-2.612997591E-2,-3.680513008E-3,-5.762251094E-3
7.014218394E1,-2.571362816E-2,-3.147588111E-3,-4.846286494E-3
7.014465322E1,-2.584685944E-2,-2.481431933E-3,-5.112748593E-3
7.014717348E1,-2.479766496E-2,-3.963629249E-3,-4.696401302E-3
7.014964849E1,-2.546382137E-2,-3.680513008E-3,-4.046898801E-3
7.015212384E1,-2.346535213E-2,-4.096860532E-3,-4.046898801E-3
7.015465912E1,-2.331546694E-2,-3.180895932E-3,-6.028713658E-3
7.015712909E1,-2.011791617E-2,-4.513208289E-3,-2.981049009E-3
7.015964854E1,-2.078407258E-2,-3.980283160E-3,-2.847817726E-3
7.016212469E1,-1.850248873E-2,-3.597243456E-3,-2.847817726E-3
7.016463844E1,-1.796956360E-2,-3.464012174E-3,-1.132465550E-3
7.016713421E1,-1.677048206E-2,-3.480666084E-3,-1.532159280E-3
7.016960296E1,-1.463878248E-2,-4.563170020E-3,-1.798621728E-3
7.017212404E1,-1.582120918E-2,-2.148353728E-3,-2.331546741E-3
7.017460129E1,-1.515505370E-2,-1.748659997E-3,-1.665390446E-3
7.017711244E1,-1.502182242E-2,-1.215735101E-3,-1.798621728E-3
7.017960898E1,-1.500516851E-2,3.830398200E-4,-7.494257297E-4
7.018207757E1,-1.473870594E-2,-5.495788646E-4,-1.015888178E-3
7.018459849E1,-1.299004536E-2,2.331546712E-4,-1.548813190E-3
7.018708836E1,-1.513839979E-2,3.663859097E-4,-3.797090380E-3
7.018958827E1,-1.727009937E-2,6.661561783E-4,-2.731240354E-3
7.019205800E1,-1.565467007E-2,1.715352177E-3,-2.081738086E-3
7.019455324E1,-1.552143972E-2,1.582121011E-3,-3.130934201E-3
7.019704807E1,-1.778637059E-2,2.398162382E-3,-2.214969369E-3
7.019956252E1,-1.978483982E-2,4.030244891E-3,-1.548813190E-3
7.020206366E1,-1.991806924E-2,4.030244891E-3,-1.815275638E-3
7.020455865E1,-2.033441700E-2,1.498851459E-3,-1.015888178E-3
7.020707778E1,-2.206642367E-2,2.714586444E-3,-8.826569538E-4
7.020954852E1,-2.151684463E-2,4.696401302E-3,-1.682044356E-3
7.021200693E1,-2.353196777E-2,2.048430266E-3,-1.282350626E-3
7.021453818E1,-2.499751188E-2,1.931853010E-3,-6.161945057E-4
7.021703391E1,-2.672951669E-2,3.430704353E-3,1.232389011E-3
7.021954319E1,-2.754555829E-2,1.149119460E-3,-8.826569538E-4
7.022202354E1,-2.714586444E-2,6.161945057E-4,4.496554320E-4
7.022450266E1,-2.982714400E-2,4.996171338E-4,-8.826569538E-4
7.022700018E1,-2.997702919E-2,-9.492725949E-4,1.249042805E-3
7.022950905E1,-3.104287945E-2,-1.748659997E-3,-8.326952229E-5
7.023197756E1,-3.224195912E-2,-6.828100886E-4,-8.826569538E-4
7.023449843E1,-3.372415900E-2,-2.131699817E-3,7.161179092E-4
7.023698378E1,-3.479000553E-2,-2.115045907E-3,-8.326952229E-5
7.023948801E1,-3.452354297E-2,-2.664624713E-3,-4.663093423E-4
7.024198398E1,-3.345769644E-2,-2.797855996E-3,-4.663093423E-4
7.024445245E1,-3.547281772E-2,-3.713820828E-3,-4.663093423E-4
7.024697340E1,-3.425708041E-2,-2.398162382E-3,-1.931853010E-3
7.024942161E1,-3.545616195E-2,-1.715352177E-3,-2.065084176E-3
7.025196303E1,-3.600574285E-2,-2.797855996E-3,-5.112748593E-3
7.025445864E1,-3.518969938E-2,-1.732006087E-3,-3.530627815E-3
7.025693504E1,-3.372415900E-2,-1.598774921E-3,-2.065084176E-3
7.025944806E1,-3.279154003E-2,-9.492725949E-4,-5.112748593E-3
7.026190948E1,-3.172568977E-2,-1.632082625E-3,-4.446592648E-3
7.026443239E1,-3.117611073E-2,-1.099157729E-3,-3.663859097E-3
7.026693361E1,-2.944410406E-2,-1.382274088E-3,-4.196783993E-3
7.026943451E1,-2.729574963E-2,4.663093423E-4,-5.912136286E-3
7.027189764E1,-2.554709092E-2,1.648736536E-3,-4.996171221E-3
7.027437367E1,-2.461447194E-2,2.048430266E-3,-5.129402503E-3
7.027688840E1,-2.259934880E-2,2.165007638E-3,-5.129402503E-3
7.027940810E1,-2.045099437E-2,3.347434802E-3,-6.195252761E-3
7.028187782E1,-1.951837726E-2,4.146822263E-3,-5.928790197E-3
7.028437266E1,-1.710356027E-2,4.379977006E-3,-5.928790197E-3
7.028686358E1,-1.683709770E-2,3.980283160E-3,-5.129402503E-3
7.028936200E1,-1.630417258E-2,4.379977006E-3,-5.395865068E-3
7.029188397E1,-1.523832325E-2,4.646439571E-3,-5.662327632E-3
7.029435243E1,-1.483862940E-2,4.646439571E-3,-4.479900468E-3
7.029687319E1,-1.457216684E-2,3.430704353E-3,-4.479900468E-3
7.029933241E1,-1.498851459E-2,2.914433368E-3,-3.680513008E-3
7.030183718E1,-1.537155453E-2,3.713820828E-3,-2.747894265E-3
7.030435846E1,-1.632082649E-2,2.931087278E-3,-2.348200651E-3
7.030682745E1,-1.672052033E-2,2.797855996E-3,-1.282350626E-3
7.030934763E1,-1.820271835E-2,1.615428715E-3,-1.149119460E-3
7.031181891E1,-1.885222085E-2,2.015122445E-3,-1.149119460E-3
7.031436224E1,-2.179996110E-2,1.515505370E-3,2.031776356E-3
7.031683364E1,-2.339873649E-2,1.798621728E-3,2.031776356E-3
7.031930450E1,-2.541385964E-2,7.494257297E-4,3.630551277E-3
7.032182322E1,-2.847817726E-2,2.231623279E-3,2.831163816E-3
7.032428318E1,-2.996037528E-2,-5.495788646E-4,3.097626381E-3
7.032681309E1,-3.250842169E-2,-7.993874606E-4,2.314892830E-3
7.032930845E1,-3.479000553E-2,-1.848583459E-3,3.364088712E-3
7.033180711E1,-3.558939323E-2,-1.981814625E-3,2.448124113E-3
7.033429819E1,-3.905340657E-2,-2.065084176E-3,4.962863866E-3
7.033677236E1,-3.907006234E-2,-2.348200651E-3,3.247511340E-3
7.033926214E1,-4.093529657E-2,-3.264165251E-3,3.647205187E-3
7.034178334E1,-4.080206528E-2,-2.598009072E-3,2.448124113E-3
7.034425234E1,-4.066883400E-2,-2.598009072E-3,2.714586444E-3
7.034677174E1,-3.988610208E-2,-4.613131750E-3,2.981049009E-3
7.034923175E1,-3.867036849E-2,-3.414050443E-3,2.714586444E-3
7.035175775E1,-3.948640823E-2,-5.146056414E-3,1.798621728E-3
7.035425824E1,-3.733805567E-2,-3.430704353E-3,2.048430266E-3
7.035672711E1,-3.507312387E-2,-4.263399635E-3,-6.661561929E-5
7.035924778E1,-3.172568977E-2,-3.080972470E-3,8.493491332E-4
7.036171836E1,-3.185892105E-2,-2.548047341E-3,6.661561929E-5
7.036421205E1,-2.916098759E-2,-6.994639989E-4,4.996171629E-5
7.036673325E1,-2.636313066E-2,-7.327718195E-4,-3.780436469E-3
7.036920180E1,-2.516405098E-2,-3.497319994E-4,-3.397396533E-3
7.037172235E1,-2.288246527E-2,6.994639989E-4,-3.130934201E-3
7.037420135E1,-2.288246527E-2,1.099157729E-3,-3.663859097E-3
7.037667808E1,-2.166672982E-2,1.615428715E-3,-4.729709122E-3
7.037920819E1,-2.060087956E-2,1.881891279E-3,-4.463246558E-3
7.038167930E1,-2.193319239E-2,2.031776356E-3,-4.063552711E-3
7.038419655E1,-1.940179989E-2,7.993874606E-4,-3.930321429E-3
7.038665183E1,-2.100057341E-2,1.215735101E-3,-4.596477840E-3
7.038916192E1,-2.010126226E-2,-1.199081191E-3,-4.579823930E-3
7.039168304E1,-2.236619405E-2,-1.565467101E-3,-3.513973905E-3
7.039418276E1,-2.198315412E-2,-3.563935636E-3,-1.532159280E-3
7.039667238E1,-2.131699771E-2,-3.580589546E-3,-2.181661548E-3
7.039914601E1,-2.293242700E-2,-5.695635453E-3,-1.249042805E-3
7.040168064E1,-2.291577309E-2,-4.363323096E-3,-4.663093423E-4
7.040415554E1,-2.306565829E-2,-5.828866735E-3,-1.831929549E-4
7.040665289E1,-2.344869822E-2,-3.430704353E-3,-7.327718195E-4
7.040912213E1,-2.278254181E-2,-3.031010740E-3,-3.330780892E-4
7.041162563E1,-2.584685944E-2,-1.798621728E-3,-8.660030435E-4
7.041411236E1,-2.556374483E-2,-1.398927998E-3,-8.660030435E-4
7.041663210E1,-2.516405098E-2,-8.326952229E-5,-1.665390446E-3
7.041910190E1,-2.634647675E-2,1.115811639E-3,-4.313361365E-3
7.042162213E1,-2.699597925E-2,3.663859097E-3,-3.663859097E-3
7.042409674E1,-2.912767977E-2,5.012825131E-3,-4.729709122E-3
7.042659849E1,-3.070980124E-2,7.311064284E-3,-2.214969369E-3
7.042910809E1,-3.044333868E-2,7.027947810E-3,-2.881125547E-3
7.043157656E1,-3.229192272E-2,9.309533052E-3,-3.280819161E-3
7.043409710E1,-3.120941855E-2,1.010891981E-2,-2.231623279E-3
7.043657940E1,-3.240849823E-2,1.105819270E-2,-1.831929549E-3
7.043907029E1,-3.347434849E-2,1.199081168E-2,-1.565467101E-3
7.044158290E1,-3.225861490E-2,1.279019937E-2,-6.495022681E-4
7.044405312E1,-3.079307079E-2,1.224062033E-2,-1.831929549E-3
7.044657216E1,-2.852813900E-2,1.289012190E-2,-9.159647743E-4
7.044905588E1,-2.651301585E-2,1.340639312E-2,-2.098391997E-3
7.045153656E1,-2.398162335E-2,1.352297049E-2,-1.448889729E-3
7.045405706E1,-2.025114745E-2,1.109150052E-2,-1.165773370E-3
7.045655263E1,-1.638744213E-2,1.079173014E-2,-1.698698266E-3
7.045904685E1,-1.212404296E-2,9.559341706E-3,-1.965160714E-3
7.046151642E1,-6.378445774E-3,9.242917411E-3,-1.565467101E-3
7.046403717E1,-1.448889729E-3,7.061255630E-3,-3.147588111E-3
7.046653224E1,2.947741188E-3,6.228560582E-3,-2.881125547E-3
7.046902122E1,8.293644525E-3,5.395865068E-3,-2.481431933E-3
7.047152195E1,1.294008363E-2,3.480666084E-3,-1.682044356E-3
7.047398276E1,1.935183816E-2,2.364854561E-3,-1.015888178E-3
7.047652915E1,2.186657675E-2,4.829632526E-4,-1.815275638E-3
7.047900771E1,2.574693598E-2,7.161179092E-4,-1.149119460E-3
7.048151288E1,2.799521387E-2,-2.764548175E-3,4.996171629E-5
7.048399741E1,3.149253502E-2,-6.495022681E-4,2.165007638E-3
7.048646763E1,3.349100426E-2,-7.827335503E-4,3.097626381E-3
7.048898285E1,3.282484785E-2,1.498851489E-4,3.480666084E-3
7.049148175E1,3.175899759E-2,6.828100886E-4,2.298238920E-3
7.049397752E1,3.285815567E-2,2.681278624E-3,2.015122445E-3
7.049647088E1,2.897779457E-2,1.781967818E-3,2.681278624E-3
7.049895070E1,2.566366643E-2,5.012825131E-3,2.414816292E-3
7.050143890E1,2.138361335E-2,5.445826799E-3,2.414816292E-3
7.050395725E1,1.685375161E-2,6.544984411E-3,6.828100886E-4
7.050642824E1,1.110815443E-2,7.910604589E-3,-2.498085669E-4
7.050894696E1,4.563170020E-3,6.911370438E-3,1.215735101E-3
7.051141685E1,-6.328483578E-4,8.010528050E-3,-1.299004536E-3
7.051391306E1,-8.127105422E-3,7.261102553E-3,-2.348200651E-3
7.051639333E1,-1.295673754E-2,6.095329300E-3,-2.081738086E-3
7.051890216E1,-2.083403431E-2,5.629019812E-3,-2.481431933E-3
7.052142185E1,-2.671286277E-2,4.996171221E-3,-3.264165251E-3
7.052391738E1,-3.234188259E-2,2.647970803E-3,-2.864471637E-3
7.052638649E1,-3.823736683E-2,1.348966267E-3,-3.780436469E-3
7.052890684E1,-4.066883400E-2,-8.993108640E-4,-2.981049009E-3
7.053138438E1,-4.723047465E-2,-3.247511340E-3,-2.714586444E-3
7.053387127E1,-4.951205850E-2,-5.495788530E-3,-3.230857430E-3
7.053639158E1,-5.260968581E-2,-7.610834669E-3,-4.413284827E-3
7.053888726E1,-5.462480709E-2,-8.926493116E-3,-3.880359931E-3
7.054135622E1,-5.572396517E-2,-1.159111783E-2,-3.747128649E-3
7.054386859E1,-5.559073389E-2,-1.292342972E-2,-3.996937070E-3
7.054634674E1,-5.465811491E-2,-1.318989228E-2,-3.996937070E-3
7.054886668E1,-5.212672055E-2,-1.333977748E-2,-3.613897366E-3
7.055135488E1,-4.997836798E-2,-1.175765693E-2,-3.080972470E-3
7.055381093E1,-4.584819824E-2,-1.312327664E-2,-2.414816292E-3
7.055635223E1,-4.236753285E-2,-1.395597216E-2,-1.881891279E-3
7.055882688E1,-3.850382939E-2,-1.385604870E-2,-3.064318560E-3
7.056134149E1,-3.314127028E-2,-1.295673754E-2,-5.495788646E-4
7.056383701E1,-2.712921053E-2,-1.140792482E-2,-2.148353728E-3
7.056630772E1,-2.203311585E-2,-9.709226899E-3,-1.099157729E-3
7.056882753E1,-1.653732732E-2,-7.610834669E-3,8.326952229E-5
7.057129864E1,-9.442764334E-3,-6.744831335E-3,-4.496554320E-4
7.057381646E1,-4.346669186E-3,-4.496554378E-3,2.331546741E-3
7.057631248E1,1.282350626E-3,-1.348966267E-3,2.714586444E-3
7.057878212E1,8.510145359E-3,-6.661561929E-5,4.296707455E-3
7.058130226E1,1.200746559E-2,2.448124113E-3,4.413284827E-3
7.058377069E1,1.791960187E-2,4.946209956E-3,6.128637120E-3
7.058629132E1,2.313227393E-2,6.361791864E-3,5.329249427E-3
7.058878704E1,2.941079624E-2,6.977986079E-3,4.529862199E-3
7.059126450E1,3.130934015E-2,8.576761000E-3,7.044601720E-3
7.059377671E1,3.665524349E-2,9.859112091E-3,6.245214492E-3
