"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.237447280E1,6.977986079E-3,-1.703694463E-2,3.530627815E-3
1.237696699E1,2.681278624E-3,-1.968491636E-2,1.948506921E-3
1.237946210E1,-2.664624772E-4,-2.193319239E-2,2.348200651E-3
1.238195759E1,-2.981049009E-3,-2.551378310E-2,1.299004536E-3
1.238441641E1,-4.046898801E-3,-2.549712919E-2,1.315658446E-3
1.238694737E1,-7.377679925E-3,-2.479766496E-2,2.231623279E-3
1.238941730E1,-9.659265168E-3,-2.544716746E-2,1.965160714E-3
1.239191124E1,-9.909073822E-3,-2.451454848E-2,1.698698266E-3
1.239443553E1,-1.257369854E-2,-2.383173816E-2,2.231623279E-3
1.239692719E1,-1.255704463E-2,-2.156680636E-2,1.698698266E-3
1.239939631E1,-1.282350626E-2,-2.010126226E-2,1.032542088E-3
1.240191620E1,-1.172434911E-2,-1.756986976E-2,8.826569538E-4
1.240441152E1,-1.290677581E-2,-1.528828498E-2,1.548813190E-3
1.240690636E1,-1.222396642E-2,-1.289012190E-2,2.065084176E-3
1.240937572E1,-1.059188321E-2,-1.024215110E-2,8.660030435E-4
1.241189623E1,-8.976454847E-3,-7.577526849E-3,1.382274088E-3
1.241439167E1,-8.809915744E-3,-5.579058081E-3,2.031776356E-3
1.241688622E1,-6.528330501E-3,-3.730474738E-3,1.831929549E-4
1.241938064E1,-4.646439571E-3,-8.160413126E-4,-6.328483578E-4
1.242185342E1,-4.379977006E-3,-1.482197549E-3,1.665390446E-4
1.242437071E1,-3.547281725E-3,1.981814625E-3,-8.993108640E-4
1.242686546E1,-4.496554378E-3,6.495022681E-4,-3.663859097E-4
1.242933641E1,-3.547281725E-3,1.165773370E-3,-1.565467101E-3
1.243185550E1,-3.963629249E-3,6.328483578E-4,-2.481431933E-3
1.243432986E1,-3.697166918E-3,3.830398200E-4,-1.032542088E-3
1.243681224E1,-5.312595516E-3,-4.163476115E-4,-1.548813190E-3
1.243934052E1,-5.312595516E-3,-8.160413126E-4,-3.414050443E-3
1.244183613E1,-7.610834669E-3,-3.464012174E-3,-2.348200651E-3
1.244433006E1,-1.107484661E-2,-2.781202085E-3,-2.348200651E-3
1.244680207E1,-1.215735078E-2,-5.312595516E-3,-4.063552711E-3
1.244929739E1,-1.443893556E-2,-5.545750260E-3,-3.530627815E-3
1.245181472E1,-1.618759520E-2,-6.611600053E-3,-3.397396533E-3
1.245431066E1,-1.936849207E-2,-4.979517311E-3,-3.130934201E-3
1.245680455E1,-2.204976976E-2,-5.096094683E-3,-4.446592648E-3
1.245927481E1,-2.366519906E-2,-6.544984411E-3,-4.846286494E-3
1.246177460E1,-2.524732053E-2,-5.062786862E-3,-3.663859097E-3
1.246428966E1,-2.739567310E-2,-5.728943273E-3,-5.512442440E-3
1.246678526E1,-2.646305412E-2,-5.329249427E-3,-5.512442440E-3
1.246927949E1,-2.672951669E-2,-4.529862199E-3,-6.045367569E-3
1.247175792E1,-2.551378310E-2,-3.613897366E-3,-6.045367569E-3
1.247424388E1,-2.498085797E-2,-3.080972470E-3,-6.711523514E-3
1.247676390E1,-2.363189124E-2,-2.548047341E-3,-5.912136286E-3
1.247925983E1,-2.176665328E-2,-2.298238920E-3,-6.178598851E-3
1.248175397E1,-1.988476329E-2,-1.265696716E-3,-7.910604589E-3
1.248424209E1,-1.627086475E-2,4.996171629E-5,-6.461714860E-3
1.248670063E1,-1.412251126E-2,-9.992343257E-5,-6.461714860E-3
1.248923900E1,-1.290677581E-2,1.099157729E-3,-6.461714860E-3
1.249173444E1,-9.559341706E-3,1.998468535E-3,-6.062021479E-3
1.249423290E1,-7.827335037E-3,1.848583459E-3,-5.795558915E-3
1.249667837E1,-3.280819161E-3,2.881125547E-3,-5.662327632E-3
1.249922224E1,-2.314892830E-3,5.545750260E-3,-5.678981543E-3
1.250167646E1,1.149119460E-3,4.713055212E-3,-5.678981543E-3
1.250420885E1,1.682044356E-3,4.313361365E-3,-4.479900468E-3
1.250670348E1,4.496554378E-3,5.629019812E-3,-3.563935636E-3
1.250919835E1,3.813744290E-3,3.630551277E-3,-3.813744290E-3
1.251166779E1,5.429172888E-3,4.696401302E-3,-3.963629249E-3
1.251418810E1,7.694104221E-3,4.280053545E-3,-3.430704353E-3
1.251665770E1,6.078675389E-3,4.030244891E-3,-3.430704353E-3
1.251915257E1,7.960566320E-3,4.946209956E-3,-2.098391997E-3
1.252167288E1,7.544219028E-3,3.214203520E-3,-3.297473071E-3
1.252414403E1,8.210374974E-3,1.998468535E-3,-2.747894265E-3
1.252666303E1,5.945444107E-3,2.165007638E-3,-1.032542088E-3
1.252915839E1,5.412518978E-3,2.431470202E-3,-1.165773370E-3
1.253165233E1,4.063552711E-3,7.161179092E-4,-8.993108640E-4
1.253414765E1,3.380742623E-3,7.161179092E-4,-1.565467101E-3
1.253661726E1,2.847817726E-3,4.496554320E-4,-1.682044356E-3
1.253913732E1,1.265696716E-3,1.798621728E-3,-1.432235818E-3
1.254163292E1,-3.497319994E-4,1.149119460E-3,-4.996171338E-4
1.254412706E1,-2.481431933E-3,8.993108640E-4,-1.565467101E-3
1.254661726E1,-4.230091814E-3,5.162710440E-4,3.330780964E-5
1.254910200E1,-4.080206621E-3,1.182427281E-3,5.662327749E-4
1.255161192E1,-4.080206621E-3,2.781202085E-3,-7.660796400E-4
1.255410761E1,-7.427641656E-3,1.881891279E-3,-9.992343257E-5
1.255660175E1,-8.093797602E-3,2.015122445E-3,-4.996171338E-4
1.255910000E1,-1.007561199E-2,4.030244891E-3,2.831163874E-4
1.256156643E1,-1.034207456E-2,3.630551277E-3,-2.331546712E-4
1.256408658E1,-1.020884328E-2,3.497319994E-3,1.082503819E-3
1.256658234E1,-1.180761866E-2,4.446592648E-3,1.215735101E-3
1.256907640E1,-1.180761866E-2,5.379211158E-3,5.495788646E-4
1.257158242E1,-1.272358373E-2,5.795558915E-3,1.998468535E-3
1.257404173E1,-1.299004536E-2,6.461714860E-3,2.131699817E-3
1.257656135E1,-1.418912690E-2,7.677450310E-3,-3.996937303E-4
1.257905716E1,-1.485528331E-2,6.878062617E-3,1.332312357E-3
1.258155113E1,-1.538820844E-2,7.427641656E-3,2.531393431E-3
1.258402074E1,-1.737002283E-2,9.176301770E-3,3.047664650E-3
1.258651557E1,-1.618759520E-2,7.427641656E-3,2.398162382E-3
1.258903644E1,-1.860241219E-2,6.111983210E-3,3.713820828E-3
1.259153168E1,-1.818606444E-2,7.177833002E-3,3.713820828E-3
1.259402574E1,-1.873564348E-2,6.395099685E-3,3.847052110E-3
1.259649567E1,-2.128368989E-2,5.878828466E-3,3.980283160E-3
1.259902802E1,-2.076741867E-2,3.197549842E-3,4.263399635E-3
1.260151069E1,-2.181661502E-2,4.013590980E-3,5.312595516E-3
1.260400589E1,-2.251607925E-2,1.215735101E-3,5.728943273E-3
1.260647525E1,-2.306565829E-2,2.831163874E-4,3.613897366E-3
1.260897354E1,-2.348200604E-2,-1.848583459E-3,3.214203520E-3
1.261146756E1,-2.494755015E-2,-1.831929549E-3,3.880359931E-3
1.261398558E1,-2.429804765E-2,-3.847052110E-3,4.280053545E-3
1.261648050E1,-2.429804765E-2,-4.113514442E-3,4.413284827E-3
1.261897492E1,-2.391500771E-2,-5.062786862E-3,1.765313908E-3
1.262144457E1,-2.471439540E-2,-5.712289363E-3,1.515505370E-3
1.262398945E1,-2.632982284E-2,-6.361791864E-3,1.781967818E-3
1.262645987E1,-2.446458675E-2,-7.460949477E-3,-8.326952229E-5
1.262895547E1,-2.368185297E-2,-8.526799269E-3,-1.998468651E-4
1.263144965E1,-2.396496944E-2,-1.120807789E-2,-7.327718195E-4
1.263391926E1,-2.356527559E-2,-1.134130917E-2,3.330780892E-4
1.263642723E1,-2.223296277E-2,-1.109150052E-2,-8.660030435E-4
1.263893448E1,-2.278254181E-2,-1.269027591E-2,-2.314892830E-3
1.264143000E1,-2.145022899E-2,-1.403924171E-2,-2.581355162E-3
1.264389920E1,-2.238284796E-2,-1.308996882E-2,-2.448124113E-3
1.264641869E1,-2.063418739E-2,-1.150784828E-2,-4.030244891E-3
1.264891417E1,-1.941845380E-2,-9.376148693E-3,-4.046898801E-3
1.265140921E1,-1.968491636E-2,-9.925727732E-3,-4.713055212E-3
1.265390481E1,-1.645405777E-2,-7.277756464E-3,-5.379211158E-3
1.265637356E1,-1.683709770E-2,-5.012825131E-3,-6.311830133E-3
1.265889407E1,-1.643740386E-2,-4.746363033E-3,-4.996171221E-3
1.266138959E1,-1.628751867E-2,-3.547281725E-3,-5.129402503E-3
1.266385847E1,-1.640409604E-2,-9.992342675E-4,-6.195252761E-3
1.266637958E1,-1.746994630E-2,-1.532159280E-3,-4.596477840E-3
1.266887246E1,-1.746994630E-2,-8.660030435E-4,-4.479900468E-3
1.267136844E1,-1.733671501E-2,-9.992342675E-4,-5.262633786E-3
1.267386441E1,-1.707025245E-2,-1.132465550E-3,-4.080206621E-3
1.267633259E1,-1.855245046E-2,-1.515505370E-3,-5.395865068E-3
1.267885330E1,-2.015122399E-2,-1.632082625E-3,-4.330015276E-3
1.268134675E1,-1.868568175E-2,-1.915199100E-3,-4.463246558E-3
1.268384313E1,-1.935183816E-2,-1.781967818E-3,-4.463246558E-3
1.268629161E1,-1.921860687E-2,-1.781967818E-3,-4.862940405E-3
1.268881643E1,-1.975153200E-2,-2.964395098E-3,-3.663859097E-3
1.269130260E1,-1.976818591E-2,-3.380742623E-3,-5.129402503E-3
1.269379743E1,-1.870233566E-2,-3.780436469E-3,-4.196783993E-3
1.269631782E1,-1.737002283E-2,-4.330015276E-3,-4.196783993E-3
1.269881363E1,-1.883556694E-2,-4.846286494E-3,-2.348200651E-3
1.270129129E1,-1.563801616E-2,-5.129402503E-3,-2.348200651E-3
1.270380260E1,-1.552143972E-2,-7.544219028E-3,-3.397396533E-3
1.270631708E1,-1.510509197E-2,-6.211906672E-3,-2.598009072E-3
1.270879511E1,-1.458882075E-2,-7.544219028E-3,-1.532159280E-3
1.271128791E1,-1.363954786E-2,-7.410987746E-3,-2.065084176E-3
1.271375882E1,-1.085834578E-2,-8.776607923E-3,-2.464778023E-3
1.271627831E1,-1.125803962E-2,-9.442764334E-3,-1.398927998E-3
1.271874677E1,-1.059188321E-2,-9.043070488E-3,-9.992342675E-4
1.272124002E1,-8.326952346E-3,-9.459418245E-3,-1.132465550E-3
1.272373672E1,-9.126340039E-3,-9.709226899E-3,-3.330780892E-4
1.272623318E1,-7.794027682E-3,-9.725880809E-3,3.164241789E-4
1.272875165E1,-7.660796400E-3,-1.105819270E-2,-8.660030435E-4
1.273122158E1,-8.177067153E-3,-8.660030551E-3,-4.829632526E-4
1.273374177E1,-8.310298435E-3,-8.926493116E-3,-3.330780892E-4
1.273623741E1,-8.310298435E-3,-8.393567987E-3,4.663093423E-4
1.273875698E1,-7.111217361E-3,-8.660030551E-3,7.327718195E-4
1.274122631E1,-8.160413243E-3,-6.245214492E-3,1.515505370E-3
1.274370966E1,-6.411753129E-3,-5.462480709E-3,2.031776356E-3
1.274621267E1,-9.076378308E-3,-5.046132952E-3,1.648736536E-3
1.274871202E1,-8.926493116E-3,-3.314126981E-3,1.831929549E-4
1.275118110E1,-9.192955680E-3,-2.248277189E-3,1.632082625E-3
1.275370104E1,-8.909839205E-3,5.495788646E-4,-9.992343257E-5
1.275617060E1,-1.077507623E-2,1.665390446E-4,1.232389011E-3
1.275869107E1,-9.825804271E-3,1.632082625E-3,2.548047341E-3
1.276118667E1,-1.129134744E-2,2.981049009E-3,1.748659997E-3
1.276366865E1,-1.127469353E-2,4.046898801E-3,1.615428715E-3
1.276617658E1,-1.340639312E-2,5.545750260E-3,3.064318560E-3
1.276866039E1,-1.325650793E-2,7.261102553E-3,2.531393431E-3
1.277116319E1,-1.310662273E-2,9.126340039E-3,6.661561783E-4
1.277366051E1,-1.164107956E-2,8.460183628E-3,1.332312357E-3
1.277615624E1,-1.244046725E-2,7.927258499E-3,1.332312357E-3
1.277862657E1,-1.390601043E-2,8.993108757E-3,2.664624772E-4
1.278109943E1,-1.202411950E-2,1.072511449E-2,1.332312386E-4
1.278364041E1,-1.297339145E-2,8.993108757E-3,-3.830398200E-4
1.278613577E1,-1.523832325E-2,1.020884328E-2,-1.332312386E-4
1.278860692E1,-1.510509197E-2,9.675919078E-3,-1.715352177E-3
1.279112548E1,-1.630417258E-2,1.035872847E-2,-2.664624772E-4
1.279360724E1,-1.590447873E-2,1.034207456E-2,-3.996937303E-4
1.279611502E1,-1.632082649E-2,8.610068820E-3,-1.448889729E-3
1.279861054E1,-1.698698290E-2,8.493491448E-3,-7.827335503E-4
1.280111201E1,-1.778637059E-2,8.893185295E-3,-5.162710440E-4
1.280359980E1,-1.552143972E-2,8.476837538E-3,-9.159647743E-4
1.280607559E1,-1.620424911E-2,6.878062617E-3,-6.495022681E-4
1.280858959E1,-1.673717424E-2,7.011293899E-3,-3.830398200E-4
1.281108531E1,-1.793625578E-2,6.628253963E-3,-1.182427281E-3
1.281355402E1,-1.593778655E-2,5.678981543E-3,-2.331546712E-4
1.281607506E1,-1.540486235E-2,5.545750260E-3,8.326952229E-4
1.281852770E1,-1.342304703E-2,3.647205187E-3,-1.149119460E-3
1.282106440E1,-1.235719770E-2,3.114280291E-3,1.498851459E-3
1.282355972E1,-1.074176840E-2,3.497319994E-3,-1.282350626E-3
1.282602851E1,-1.089165360E-2,3.230857430E-3,1.665390446E-4
1.282854886E1,-8.476837538E-3,3.080972470E-3,2.997702977E-4
1.283101838E1,-6.495022681E-3,7.827335503E-4,-1.015888178E-3
1.283353897E1,-3.830398200E-3,7.660796400E-4,2.997702977E-4
1.283603396E1,-2.098391997E-3,-1.831929549E-4,-3.497319994E-4
1.283852713E1,-2.897779457E-3,4.996171338E-4,-7.494257297E-4
1.284102468E1,-6.161945057E-4,1.015888178E-3,-8.826569538E-4
1.284349323E1,5.828866852E-4,9.992342675E-4,-9.992343257E-5
1.284598876E1,1.798621728E-3,1.398927998E-3,3.330780964E-5
1.284850906E1,2.198315458E-3,2.581355162E-3,-1.415581908E-3
1.285100532E1,3.930321429E-3,1.915199100E-3,4.330015217E-4
1.285349836E1,2.864471637E-3,1.265696716E-3,1.765313908E-3
1.285596784E1,3.264165251E-3,1.115811639E-3,8.326952229E-4
1.285848827E1,3.264165251E-3,1.648736536E-3,6.994639989E-4
1.286098367E1,1.532159280E-3,1.532159280E-3,3.330780964E-5
1.286343907E1,-1.149119460E-3,1.015888178E-3,-8.826569538E-4
1.286597354E1,-1.698698266E-3,-3.164241789E-4,-6.161945057E-4
1.286844143E1,-1.831929549E-3,2.165007609E-4,-1.415581908E-3
1.287096284E1,-4.629785661E-3,9.992343257E-5,-1.415581908E-3
1.287345848E1,-5.978751928E-3,-1.215735101E-3,-7.494257297E-4
1.287595275E1,-6.511676591E-3,-1.348966267E-3,-1.415581908E-3
1.287844685E1,-8.926493116E-3,-1.582121011E-3,4.996171629E-5
1.288092117E1,-9.059724398E-3,-2.664624713E-3,-7.327718195E-4
1.288343761E1,-1.080838405E-2,-3.580589546E-3,-2.198315458E-3
1.288593305E1,-1.227392815E-2,-3.297473071E-3,-2.198315458E-3
1.288842748E1,-1.373947132E-2,-3.031010740E-3,-2.598009072E-3
1.289092276E1,-1.427239645E-2,-3.147588111E-3,-1.265696716E-3
1.289337214E1,-1.627086475E-2,-1.532159280E-3,-1.548813190E-3
1.289588658E1,-1.763648540E-2,-4.313361365E-3,-2.331546741E-3
1.289838158E1,-1.923526078E-2,-3.913667519E-3,-2.481431933E-3
1.290087666E1,-2.030110918E-2,-3.763782559E-3,-4.829632526E-4
1.290341275E1,-2.055091783E-2,-2.414816292E-3,-3.663859097E-4
1.290585566E1,-2.148353681E-2,-2.947741188E-3,-1.149119460E-3
1.290838675E1,-2.309896611E-2,-3.064318560E-3,-1.149119460E-3
1.291088268E1,-2.201646194E-2,-2.148353728E-3,-3.397396533E-3
1.291337222E1,-2.388169989E-2,-1.998468535E-3,-3.663859097E-4
1.291587218E1,-2.374846861E-2,-7.993874606E-4,-1.682044356E-3
1.291832840E1,-2.388169989E-2,-3.996937303E-4,-2.747894265E-3
1.292086152E1,-2.428139374E-2,-5.329249543E-4,-1.032542088E-3
1.292335708E1,-2.521401271E-2,-1.165773356E-4,-1.032542088E-3
1.292583295E1,-2.468108758E-2,-2.498085669E-4,-1.299004536E-3
1.292834532E1,-2.428139374E-2,-7.993874606E-4,-1.282350626E-3
1.293080528E1,-2.399827726E-2,1.665390482E-5,4.330015217E-4
1.293333592E1,-2.184992284E-2,1.199081191E-3,-7.660796400E-4
1.293583177E1,-2.238284796E-2,2.131699817E-3,1.498851489E-4
1.293828437E1,-2.171669155E-2,2.914433368E-3,-1.698698266E-3
1.294082091E1,-2.293242700E-2,1.199081191E-3,-1.965160714E-3
1.294331765E1,-2.118376642E-2,2.514739521E-3,-2.231623279E-3
1.294581062E1,-2.105053514E-2,2.647970803E-3,-1.432235818E-3
1.294830630E1,-2.103388123E-2,3.314126981E-3,-2.098391997E-3
1.295080061E1,-2.038437873E-2,2.115045907E-3,-1.165773370E-3
1.295329552E1,-1.918529905E-2,1.965160714E-3,-2.098391997E-3
1.295576492E1,-1.770310104E-2,2.764548175E-3,-1.299004536E-3
1.295828539E1,-1.583786309E-2,2.464778023E-3,-2.764548175E-3
1.296078050E1,-1.623755693E-2,1.149119460E-3,-2.331546712E-4
1.296330097E1,-1.597109437E-2,2.214969369E-3,-1.165773370E-3
1.296577102E1,-1.637078822E-2,1.682044356E-3,-8.993108640E-4
1.296823497E1,-1.530493889E-2,1.682044356E-3,-2.331546712E-4
1.297075996E1,-1.437231991E-2,2.065084176E-3,-1.831929549E-3
1.297325580E1,-1.210738905E-2,1.831929549E-4,-3.663859097E-4
1.297572142E1,-1.370616350E-2,9.992342675E-4,-9.992343257E-5
1.297824506E1,-1.478866767E-2,-9.992342675E-4,1.665390446E-4
1.298075471E1,-1.159111783E-2,-7.494257297E-4,1.348966267E-3
1.298323477E1,-1.224062033E-2,-2.165007609E-4,1.615428715E-3
1.298573013E1,-1.132465526E-2,-1.815275638E-3,6.994639989E-4
1.298820246E1,-1.117477007E-2,-6.161945057E-4,1.482197549E-3
1.299072012E1,-1.050861366E-2,-6.328483578E-4,8.326952229E-4
1.299321849E1,-9.309533052E-3,-8.993108640E-4,1.748659997E-3
1.299570913E1,-9.709226899E-3,-3.663859097E-4,2.148353728E-3
1.299820482E1,-8.243682794E-3,-3.663859097E-4,2.015122445E-3
1.300065538E1,-7.311064284E-3,-1.315658446E-3,2.814509906E-3
1.300319404E1,-7.177833002E-3,-2.498085669E-4,1.615428715E-3
1.300566836E1,-7.977220230E-3,-1.182427281E-3,9.659265052E-4
1.300818301E1,-6.628253963E-3,1.665390482E-5,1.215735101E-3
1.301067931E1,-6.911370438E-3,-1.981814625E-3,1.365620177E-3
1.301314830E1,-6.778139155E-3,-1.182427281E-3,2.148353728E-3
1.301566905E1,-6.228560582E-3,-3.830398200E-4,2.548047341E-3
1.301815966E1,-7.577526849E-3,-7.827335503E-4,2.814509906E-3
1.302065860E1,-5.962098017E-3,-1.332312386E-4,2.015122445E-3
1.302315416E1,-7.311064284E-3,-3.830398200E-4,1.615428715E-3
1.302562328E1,-7.294410374E-3,1.082503819E-3,2.148353728E-3
1.302814309E1,-5.695635453E-3,-7.993874606E-4,2.681278624E-3
1.303061286E1,-6.761485245E-3,-1.165773356E-4,6.828100886E-4
1.303313329E1,-8.776607923E-3,-1.182427281E-3,-2.331546712E-4
1.303562889E1,-7.710758131E-3,-1.848583459E-3,8.326952229E-4
1.303811449E1,-8.626722731E-3,8.326952229E-4,9.492725949E-4
1.304061868E1,-7.577526849E-3,-1.182427281E-3,3.330780964E-5
1.304309301E1,-7.577526849E-3,-1.049195998E-3,4.330015217E-4
1.304560769E1,-7.843988948E-3,-1.165773356E-4,8.160413126E-4
1.304810273E1,-7.577526849E-3,-7.827335503E-4,-4.996171338E-4
1.305057465E1,-6.511676591E-3,-2.664624772E-4,-1.032542088E-3
1.305309280E1,-6.778139155E-3,0.000000000E0,-8.993108640E-4
1.305558491E1,-6.228560582E-3,9.326186846E-4,-1.698698266E-3
1.305808251E1,-6.361791864E-3,1.065849909E-3,-1.299004536E-3
1.306057819E1,-4.896248225E-3,-2.664624772E-4,6.994639989E-4
1.306305992E1,-6.228560582E-3,5.329249543E-4,-4.996171338E-4
1.306556778E1,-4.763016943E-3,1.165773356E-4,-1.698698266E-3
1.306805736E1,-5.978751928E-3,-7.993874606E-4,-1.032542088E-3
1.307055760E1,-5.029479042E-3,-5.329249543E-4,5.662327749E-4
1.307305231E1,-6.378445774E-3,-6.661561783E-4,2.997702977E-4
1.307552912E1,-5.695635453E-3,0.000000000E0,-1.032542088E-3
1.307804129E1,-6.361791864E-3,-1.332312386E-4,-2.331546712E-4
1.308049982E1,-8.243682794E-3,-5.162710440E-4,-1.032542088E-3
1.308303079E1,-5.445826799E-3,-1.332312357E-3,-3.663859097E-4
1.308552745E1,-8.110451512E-3,-1.448889729E-3,-9.992343257E-5
1.308799673E1,-8.643376641E-3,2.831163874E-4,-4.996171338E-4
1.309049177E1,-8.243682794E-3,1.665390482E-5,-2.331546712E-4
1.309298632E1,-7.444295567E-3,-1.315658446E-3,3.330780964E-5
1.309548098E1,-9.459418245E-3,-1.831929549E-3,5.662327749E-4
1.309800182E1,-1.080838405E-2,-3.031010740E-3,5.662327749E-4
1.310047081E1,-9.459418245E-3,-1.182427281E-3,-3.663859097E-4
1.310299156E1,-9.192955680E-3,-2.647970803E-3,-7.494257297E-4
1.310546101E1,-1.012557372E-2,-1.831929549E-3,4.330015217E-4
1.310795531E1,-9.859112091E-3,-1.565467101E-3,1.665390446E-4
1.311047606E1,-1.119142398E-2,-1.565467101E-3,2.997702977E-4
1.311294713E1,-9.442764334E-3,-2.331546712E-4,-3.663859097E-4
1.311545856E1,-7.710758131E-3,-6.495022681E-4,-3.663859097E-4
1.311796096E1,-8.376914077E-3,1.665390446E-4,1.482197549E-3
1.312045616E1,-8.893185295E-3,2.031776356E-3,-2.498085669E-4
1.312295043E1,-8.493491448E-3,1.898545190E-3,1.082503819E-3
1.312542890E1,-9.159647860E-3,8.326952229E-4,1.665390446E-4
1.312791498E1,-8.110451512E-3,-5.162710440E-4,-6.328483578E-4
1.313040978E1,-8.626722731E-3,1.232389011E-3,9.492725949E-4
1.313290583E1,-8.243682794E-3,1.665390482E-5,-2.331546712E-4
1.313540567E1,-6.778139155E-3,-2.498085669E-4,9.492725949E-4
1.313789729E1,-6.095329300E-3,-1.332312386E-4,1.665390446E-4
1.314039000E1,-7.177833002E-3,-7.827335503E-4,6.994639989E-4
1.314288434E1,-7.977220230E-3,-5.162710440E-4,1.748659997E-3
1.314537946E1,-7.327718195E-3,-2.381508471E-3,6.994639989E-4
1.314789143E1,-7.977220230E-3,-1.315658446E-3,6.994639989E-4
1.315036937E1,-6.911370438E-3,-2.131699817E-3,9.659265052E-4
1.315286400E1,-6.411753129E-3,-4.663093481E-3,8.326952229E-4
1.315535936E1,-7.327718195E-3,-3.330780892E-3,5.662327749E-4
1.315785379E1,-7.061255630E-3,-3.597243456E-3,-4.829632526E-4
1.316034952E1,-7.344372105E-3,-4.396630917E-3,-2.614662983E-3
1.316284561E1,-7.077909540E-3,-4.529862199E-3,5.662327749E-4
1.316533910E1,-6.678215694E-3,-3.996937070E-3,-1.015888178E-3
1.316783422E1,-8.793261833E-3,-2.914433368E-3,6.994639989E-4
1.317032884E1,-5.212672055E-3,-5.079440773E-3,-1.282350626E-3
1.317282356E1,-7.460949477E-3,-2.664624713E-3,3.330780964E-5
1.317531977E1,-4.929556046E-3,-2.947741188E-3,-1.282350626E-3
1.317781363E1,-4.779670853E-3,-2.281585010E-3,-1.282350626E-3
1.318029719E1,-5.179364234E-3,-1.082503819E-3,-8.993108640E-4
1.318279206E1,-5.029479042E-3,-2.831163874E-4,-8.993108640E-4
1.318528649E1,-4.496554378E-3,2.498085669E-4,-1.032542088E-3
1.318778164E1,-4.629785661E-3,-1.498851489E-4,1.665390446E-4
1.319027660E1,-5.146056414E-3,2.115045907E-3,-1.698698266E-3
1.319277477E1,-5.945444107E-3,3.197549842E-3,-1.165773370E-3
1.319526687E1,-4.330015276E-3,3.447358264E-3,-1.432235818E-3
1.319776138E1,-5.795558915E-3,4.263399635E-3,5.495788646E-4
1.320025670E1,-4.846286494E-3,5.595711991E-3,1.665390482E-5
1.320275304E1,-4.713055212E-3,6.928024348E-3,-1.332312386E-4
1.320524637E1,-4.579823930E-3,5.862174556E-3,3.996937303E-4
1.320776256E1,-4.829632584E-3,7.061255630E-3,1.465543639E-3
1.321023587E1,-5.245979875E-3,6.944678258E-3,1.199081191E-3
1.321275231E1,-4.463246558E-3,4.912902135E-3,1.099157729E-3
1.321524368E1,-3.264165251E-3,3.980283160E-3,2.015122445E-3
1.321774148E1,-3.946975339E-3,2.381508471E-3,1.232389011E-3
1.322022509E1,-2.481431933E-3,1.299004536E-3,3.164241789E-4
1.322270751E1,-2.631316893E-3,9.992343257E-5,1.232389011E-3
1.322522667E1,-3.663859097E-4,-7.327718195E-4,-4.829632526E-4
1.322772183E1,-7.827335503E-4,-2.448124113E-3,7.161179092E-4
1.323021634E1,-1.332312386E-4,-4.596477840E-3,4.663093423E-4
1.323269131E1,1.348966267E-3,-3.280819161E-3,3.164241789E-4
1.323519685E1,2.531393431E-3,-6.744831335E-3,1.998468651E-4
1.323769164E1,1.848583459E-3,-6.628253963E-3,-1.648736536E-3
1.324021206E1,4.379977006E-3,-7.843988948E-3,-2.048430266E-3
1.324268415E1,3.713820828E-3,-8.376914077E-3,-1.781967818E-3
1.324520266E1,6.528330501E-3,-6.395099685E-3,-1.648736536E-3
1.324767190E1,6.395099685E-3,-7.194486912E-3,-9.992342675E-4
1.325019188E1,6.544984411E-3,-5.595711991E-3,-1.915199100E-3
1.325268753E1,8.543453179E-3,-4.812978674E-3,-2.581355162E-3
1.325518179E1,8.560107090E-3,-3.464012174E-3,-1.532159280E-3
1.325767727E1,8.027181961E-3,-4.263399635E-3,-9.992342675E-4
1.326014786E1,8.976454847E-3,-2.131699817E-3,-4.829632526E-4
1.326266657E1,8.326952346E-3,-1.332312386E-4,-1.682044356E-3
1.326516210E1,7.927258499E-3,-1.332312386E-4,-6.161945057E-4
1.326763097E1,8.060489781E-3,5.329249543E-4,-4.829632526E-4
1.327015233E1,6.878062617E-3,1.482197549E-3,2.997702977E-4
